vehicle_id,timestamp,temperature,vibration,fuel_consumption,mileage,engine_hours,battery_health,fuel_type
vehicle_1,2025-08-01T16:03:41.686795,107.81,1.93,8.47,99393,56.6,70.85,essence
vehicle_1,2025-08-01T13:39:41.686795,104.73,1.88,9.45,99398,56.8,70.8,essence
vehicle_1,2025-08-01T11:15:41.686795,110.32,2.01,8.62,99403,57.0,70.75,essence
vehicle_1,2025-08-01T08:51:41.686795,104.75,2.03,9.45,99408,57.2,70.7,essence
vehicle_1,2025-08-01T06:27:41.686795,111.86,2.04,8.97,99413,57.4,70.65,essence
vehicle_1,2025-08-01T04:03:41.686795,108.15,1.88,8.63,99418,57.6,70.6,essence
vehicle_1,2025-08-01T01:39:41.686795,105.71,1.76,9.27,99423,57.8,70.55,essence
vehicle_1,2025-08-02T23:15:41.686795,110.67,2.12,8.57,99428,58.0,70.5,essence
vehicle_1,2025-08-02T20:51:41.686795,110.75,1.96,9.05,99433,58.2,70.45,essence
vehicle_1,2025-08-02T18:27:41.686795,111.26,2.02,9.21,99438,58.4,70.4,essence
vehicle_1,2025-08-02T16:03:41.686795,114.42,1.83,9.46,99443,58.6,70.35,essence
vehicle_1,2025-08-02T13:39:41.686795,108.99,1.81,9.42,99448,58.8,70.3,essence
vehicle_1,2025-08-02T11:15:41.686795,113.23,1.84,8.78,99453,59.0,70.25,essence
vehicle_1,2025-08-02T08:51:41.686795,110.8,1.79,9.33,99458,59.2,70.2,essence
vehicle_1,2025-08-02T06:27:41.686795,111.97,1.91,9.22,99463,59.4,70.15,essence
vehicle_1,2025-08-02T04:03:41.686795,104.95,2.01,8.8,99468,59.6,70.1,essence
vehicle_1,2025-08-02T01:39:41.686795,110.21,1.99,8.78,99473,59.8,70.05,essence
vehicle_2,2025-07-04T23:15:41.686795,92.9,1.84,5.87,87683,0.0,80.0,diesel
vehicle_2,2025-07-04T20:51:41.686795,90.73,1.8,6.15,87688,0.2,79.95,diesel
vehicle_2,2025-07-04T18:27:41.686795,89.17,2.11,6.1,87693,0.4,79.9,diesel
vehicle_2,2025-07-04T16:03:41.686795,90.15,2.06,6.28,87698,0.6,79.85,diesel
vehicle_2,2025-07-04T13:39:41.686795,87.67,1.99,5.51,87703,0.8,79.8,diesel
vehicle_2,2025-07-04T11:15:41.686795,91.51,2.19,5.62,87708,1.0,79.75,diesel
vehicle_2,2025-07-04T08:51:41.686795,88.96,2.09,5.78,87713,1.2,79.7,diesel
vehicle_2,2025-07-04T06:27:41.686795,92.4,2.18,5.65,87718,1.4,79.65,diesel
vehicle_2,2025-07-04T04:03:41.686795,91.33,2.0,6.0,87723,1.6,79.6,diesel
vehicle_2,2025-07-04T01:39:41.686795,87.64,1.82,5.86,87728,1.8,79.55,diesel
vehicle_2,2025-07-05T23:15:41.686795,91.17,2.0,5.96,87733,2.0,79.5,diesel
vehicle_2,2025-07-05T20:51:41.686795,86.5,2.15,6.26,87738,2.2,79.45,diesel
vehicle_2,2025-07-05T18:27:41.686795,91.95,2.22,5.91,87743,2.4,79.4,diesel
vehicle_2,2025-07-05T16:03:41.686795,95.06,2.08,5.91,87748,2.6,79.35,diesel
vehicle_2,2025-07-05T13:39:41.686795,91.83,1.87,6.02,87753,2.8,79.3,diesel
vehicle_2,2025-07-05T11:15:41.686795,94.98,2.12,6.53,87758,3.0,79.25,diesel
vehicle_2,2025-07-05T08:51:41.686795,86.08,1.94,5.71,87763,3.2,79.2,diesel
vehicle_2,2025-07-05T06:27:41.686795,88.88,2.09,6.44,87768,3.4,79.15,diesel
vehicle_2,2025-07-05T04:03:41.686795,94.58,2.14,6.08,87773,3.6,79.1,diesel
vehicle_2,2025-07-05T01:39:41.686795,93.56,2.22,5.91,87778,3.8,79.05,diesel
vehicle_2,2025-07-06T23:15:41.686795,96.76,2.08,5.69,87783,4.0,79.0,diesel
vehicle_2,2025-07-06T20:51:41.686795,95.39,2.11,5.79,87788,4.2,78.95,diesel
vehicle_2,2025-07-06T18:27:41.686795,91.13,1.98,6.36,87793,4.4,78.9,diesel
vehicle_2,2025-07-06T16:03:41.686795,95.32,2.01,6.18,87798,4.6,78.85,diesel
vehicle_2,2025-07-06T13:39:41.686795,93.27,2.19,6.56,87803,4.8,78.8,diesel
vehicle_2,2025-07-06T11:15:41.686795,89.42,2.16,5.64,87808,5.0,78.75,diesel
vehicle_2,2025-07-06T08:51:41.686795,96.69,1.92,5.84,87813,5.2,78.7,diesel
vehicle_2,2025-07-06T06:27:41.686795,90.89,1.9,5.9,87818,5.4,78.65,diesel
vehicle_2,2025-07-06T04:03:41.686795,87.65,2.17,5.66,87823,5.6,78.6,diesel
vehicle_2,2025-07-06T01:39:41.686795,89.12,2.06,6.17,87828,5.8,78.55,diesel
vehicle_2,2025-07-07T23:15:41.686795,89.72,2.08,6.51,87833,6.0,78.5,diesel
vehicle_2,2025-07-07T20:51:41.686795,95.52,2.22,6.63,87838,6.2,78.45,diesel
vehicle_2,2025-07-07T18:27:41.686795,92.41,2.03,5.79,87843,6.4,78.4,diesel
vehicle_2,2025-07-07T16:03:41.686795,90.21,1.87,6.46,87848,6.6,78.35,diesel
vehicle_2,2025-07-07T13:39:41.686795,91.02,2.09,5.82,87853,6.8,78.3,diesel
vehicle_2,2025-07-07T11:15:41.686795,91.36,2.04,6.64,87858,7.0,78.25,diesel
vehicle_2,2025-07-07T08:51:41.686795,92.27,2.11,6.42,87863,7.2,78.2,diesel
vehicle_2,2025-07-07T06:27:41.686795,97.5,2.03,5.97,87868,7.4,78.15,diesel
vehicle_2,2025-07-07T04:03:41.686795,96.77,2.06,6.03,87873,7.6,78.1,diesel
vehicle_2,2025-07-07T01:39:41.686795,96.76,2.04,6.24,87878,7.8,78.05,diesel
vehicle_2,2025-07-08T23:15:41.686795,94.44,1.97,6.57,87883,8.0,78.0,diesel
vehicle_2,2025-07-08T20:51:41.686795,95.54,2.12,6.13,87888,8.2,77.95,diesel
vehicle_2,2025-07-08T18:27:41.686795,89.49,1.91,6.59,87893,8.4,77.9,diesel
vehicle_2,2025-07-08T16:03:41.686795,92.78,2.05,6.4,87898,8.6,77.85,diesel
vehicle_2,2025-07-08T13:39:41.686795,91.31,2.21,6.72,87903,8.8,77.8,diesel
vehicle_2,2025-07-08T11:15:41.686795,89.97,1.92,6.65,87908,9.0,77.75,diesel
vehicle_2,2025-07-08T08:51:41.686795,90.9,2.09,6.33,87913,9.2,77.7,diesel
vehicle_2,2025-07-08T06:27:41.686795,92.76,2.11,6.28,87918,9.4,77.65,diesel
vehicle_2,2025-07-08T04:03:41.686795,96.3,2.11,5.84,87923,9.6,77.6,diesel
vehicle_2,2025-07-08T01:39:41.686795,96.11,2.23,6.12,87928,9.8,77.55,diesel
vehicle_2,2025-07-09T23:15:41.686795,92.6,2.23,6.21,87933,10.0,77.5,diesel
vehicle_2,2025-07-09T20:51:41.686795,98.8,2.23,6.0,87938,10.2,77.45,diesel
vehicle_2,2025-07-09T18:27:41.686795,97.93,2.05,6.52,87943,10.4,77.4,diesel
vehicle_2,2025-07-09T16:03:41.686795,92.13,2.1,5.87,87948,10.6,77.35,diesel
vehicle_2,2025-07-09T13:39:41.686795,97.4,2.19,6.69,87953,10.8,77.3,diesel
vehicle_2,2025-07-09T11:15:41.686795,97.9,2.11,6.74,87958,11.0,77.25,diesel
vehicle_2,2025-07-09T08:51:41.686795,96.58,1.92,6.76,87963,11.2,77.2,diesel
vehicle_2,2025-07-09T06:27:41.686795,93.66,1.96,6.8,87968,11.4,77.15,diesel
vehicle_2,2025-07-09T04:03:41.686795,96.83,2.02,6.22,87973,11.6,77.1,diesel
vehicle_2,2025-07-09T01:39:41.686795,92.57,2.2,5.88,87978,11.8,77.05,diesel
vehicle_2,2025-07-10T23:15:41.686795,90.6,2.06,6.29,87983,12.0,77.0,diesel
vehicle_2,2025-07-10T20:51:41.686795,99.63,2.21,6.7,87988,12.2,76.95,diesel
vehicle_2,2025-07-10T18:27:41.686795,93.5,2.08,5.92,87993,12.4,76.9,diesel
vehicle_2,2025-07-10T16:03:41.686795,91.22,2.26,6.27,87998,12.6,76.85,diesel
vehicle_2,2025-07-10T13:39:41.686795,96.86,2.16,6.68,88003,12.8,76.8,diesel
vehicle_2,2025-07-10T11:15:41.686795,92.15,2.01,6.82,88008,13.0,76.75,diesel
vehicle_2,2025-07-10T08:51:41.686795,93.3,2.24,6.36,88013,13.2,76.7,diesel
vehicle_2,2025-07-10T06:27:41.686795,99.77,2.21,6.73,88018,13.4,76.65,diesel
vehicle_2,2025-07-10T04:03:41.686795,93.91,2.0,5.86,88023,13.6,76.6,diesel
vehicle_2,2025-07-10T01:39:41.686795,90.75,1.97,6.7,88028,13.8,76.55,diesel
vehicle_2,2025-07-11T23:15:41.686795,98.19,2.08,5.96,88033,14.0,76.5,diesel
vehicle_2,2025-07-11T20:51:41.686795,95.06,2.33,6.83,88038,14.2,76.45,diesel
vehicle_2,2025-07-11T18:27:41.686795,93.25,2.14,6.1,88043,14.4,76.4,diesel
vehicle_2,2025-07-11T16:03:41.686795,98.0,2.03,6.38,88048,14.6,76.35,diesel
vehicle_2,2025-07-11T13:39:41.686795,101.25,2.18,6.41,88053,14.8,76.3,diesel
vehicle_2,2025-07-11T11:15:41.686795,94.82,1.97,5.96,88058,15.0,76.25,diesel
vehicle_2,2025-07-11T08:51:41.686795,94.94,2.31,6.16,88063,15.2,76.2,diesel
vehicle_2,2025-07-11T06:27:41.686795,92.72,2.07,6.92,88068,15.4,76.15,diesel
vehicle_2,2025-07-11T04:03:41.686795,93.65,2.22,6.33,88073,15.6,76.1,diesel
vehicle_2,2025-07-11T01:39:41.686795,98.93,2.08,6.59,88078,15.8,76.05,diesel
vehicle_2,2025-07-12T23:15:41.686795,100.96,2.28,6.57,88083,16.0,76.0,diesel
vehicle_2,2025-07-12T20:51:41.686795,93.98,2.07,6.39,88088,16.2,75.95,diesel
vehicle_2,2025-07-12T18:27:41.687795,97.06,2.0,6.25,88093,16.4,75.9,diesel
vehicle_2,2025-07-12T16:03:41.687795,95.71,2.07,6.16,88098,16.6,75.85,diesel
vehicle_2,2025-07-12T13:39:41.687795,93.82,2.0,6.12,88103,16.8,75.8,diesel
vehicle_2,2025-07-12T11:15:41.687795,97.31,2.18,6.09,88108,17.0,75.75,diesel
vehicle_2,2025-07-12T08:51:41.687795,98.94,2.26,6.64,88113,17.2,75.7,diesel
vehicle_2,2025-07-12T06:27:41.687795,102.05,2.15,6.37,88118,17.4,75.65,diesel
vehicle_2,2025-07-12T04:03:41.687795,99.05,1.99,6.23,88123,17.6,75.6,diesel
vehicle_2,2025-07-12T01:39:41.687795,101.42,1.99,6.22,88128,17.8,75.55,diesel
vehicle_2,2025-07-13T23:15:41.687795,100.12,2.37,6.8,88133,18.0,75.5,diesel
vehicle_2,2025-07-13T20:51:41.687795,97.23,2.24,6.45,88138,18.2,75.45,diesel
vehicle_2,2025-07-13T18:27:41.687795,101.75,2.05,6.91,88143,18.4,75.4,diesel
vehicle_2,2025-07-13T16:03:41.687795,97.98,2.32,6.95,88148,18.6,75.35,diesel
vehicle_2,2025-07-13T13:39:41.687795,102.8,2.28,6.98,88153,18.8,75.3,diesel
vehicle_2,2025-07-13T11:15:41.687795,95.18,2.24,6.18,88158,19.0,75.25,diesel
vehicle_2,2025-07-13T08:51:41.687795,97.27,2.2,6.13,88163,19.2,75.2,diesel
vehicle_2,2025-07-13T06:27:41.687795,94.64,2.08,6.95,88168,19.4,75.15,diesel
vehicle_2,2025-07-13T04:03:41.687795,101.71,2.19,6.48,88173,19.6,75.1,diesel
vehicle_2,2025-07-13T01:39:41.687795,98.75,2.23,6.73,88178,19.8,75.05,diesel
vehicle_2,2025-07-14T23:15:41.687795,97.38,2.03,6.63,88183,20.0,75.0,diesel
vehicle_2,2025-07-14T20:51:41.687795,102.75,2.2,6.41,88188,20.2,74.95,diesel
vehicle_2,2025-07-14T18:27:41.687795,96.11,2.29,6.61,88193,20.4,74.9,diesel
vehicle_2,2025-07-14T16:03:41.687795,95.04,2.16,6.87,88198,20.6,74.85,diesel
vehicle_2,2025-07-14T13:39:41.687795,99.39,2.02,6.95,88203,20.8,74.8,diesel
vehicle_2,2025-07-14T11:15:41.687795,102.95,2.09,6.13,88208,21.0,74.75,diesel
vehicle_2,2025-07-14T08:51:41.687795,99.88,2.18,6.82,88213,21.2,74.7,diesel
vehicle_2,2025-07-14T06:27:41.687795,96.88,2.2,6.47,88218,21.4,74.65,diesel
vehicle_2,2025-07-14T04:03:41.687795,95.92,2.11,6.17,88223,21.6,74.6,diesel
vehicle_2,2025-07-14T01:39:41.687795,100.59,2.28,6.95,88228,21.8,74.55,diesel
vehicle_2,2025-07-15T23:15:41.687795,102.15,2.28,6.69,88233,22.0,74.5,diesel
vehicle_2,2025-07-15T20:51:41.687795,103.38,2.19,7.07,88238,22.2,74.45,diesel
vehicle_2,2025-07-15T18:27:41.687795,102.87,2.41,6.67,88243,22.4,74.4,diesel
vehicle_2,2025-07-15T16:03:41.687795,95.03,2.28,6.38,88248,22.6,74.35,diesel
vehicle_2,2025-07-15T13:39:41.687795,98.84,2.17,6.65,88253,22.8,74.3,diesel
vehicle_2,2025-07-15T11:15:41.687795,101.46,2.21,6.41,88258,23.0,74.25,diesel
vehicle_2,2025-07-15T08:51:41.687795,95.6,2.29,6.45,88263,23.2,74.2,diesel
vehicle_2,2025-07-15T06:27:41.687795,100.98,2.22,6.82,88268,23.4,74.15,diesel
vehicle_2,2025-07-15T04:03:41.687795,100.81,2.22,6.75,88273,23.6,74.1,diesel
vehicle_2,2025-07-15T01:39:41.687795,101.98,2.1,6.25,88278,23.8,74.05,diesel
vehicle_2,2025-07-16T23:15:41.687795,98.56,2.26,6.48,88283,24.0,74.0,diesel
vehicle_2,2025-07-16T20:51:41.687795,103.49,2.26,6.65,88288,24.2,73.95,diesel
vehicle_2,2025-07-16T18:27:41.687795,97.47,2.2,6.29,88293,24.4,73.9,diesel
vehicle_2,2025-07-16T16:03:41.687795,104.12,2.28,7.14,88298,24.6,73.85,diesel
vehicle_2,2025-07-16T13:39:41.687795,97.03,2.2,6.78,88303,24.8,73.8,diesel
vehicle_2,2025-07-16T11:15:41.687795,98.18,2.22,6.3,88308,25.0,73.75,diesel
vehicle_2,2025-07-16T08:51:41.687795,102.92,2.25,6.53,88313,25.2,73.7,diesel
vehicle_2,2025-07-16T06:27:41.687795,95.88,2.33,6.7,88318,25.4,73.65,diesel
vehicle_2,2025-07-16T04:03:41.687795,99.67,2.19,6.4,88323,25.6,73.6,diesel
vehicle_2,2025-07-16T01:39:41.687795,103.37,2.06,6.56,88328,25.8,73.55,diesel
vehicle_2,2025-07-17T23:15:41.687795,98.67,2.16,6.39,88333,26.0,73.5,diesel
vehicle_2,2025-07-17T20:51:41.687795,96.92,2.09,6.42,88338,26.2,73.45,diesel
vehicle_2,2025-07-17T18:27:41.687795,103.57,2.12,6.53,88343,26.4,73.4,diesel
vehicle_2,2025-07-17T16:03:41.687795,104.42,2.25,6.35,88348,26.6,73.35,diesel
vehicle_2,2025-07-17T13:39:41.687795,105.26,2.33,6.29,88353,26.8,73.3,diesel
vehicle_2,2025-07-17T11:15:41.687795,98.52,2.29,6.78,88358,27.0,73.25,diesel
vehicle_2,2025-07-17T08:51:41.687795,97.34,2.37,7.11,88363,27.2,73.2,diesel
vehicle_2,2025-07-17T06:27:41.687795,104.76,2.35,6.46,88368,27.4,73.15,diesel
vehicle_2,2025-07-17T04:03:41.687795,99.89,2.34,6.52,88373,27.6,73.1,diesel
vehicle_2,2025-07-17T01:39:41.687795,105.52,2.15,6.45,88378,27.8,73.05,diesel
vehicle_2,2025-07-18T23:15:41.687795,100.63,2.21,7.29,88383,28.0,73.0,diesel
vehicle_2,2025-07-18T20:51:41.687795,100.23,2.15,6.97,88388,28.2,72.95,diesel
vehicle_2,2025-07-18T18:27:41.687795,103.01,2.43,7.31,88393,28.4,72.9,diesel
vehicle_2,2025-07-18T16:03:41.687795,102.34,2.09,6.72,88398,28.6,72.85,diesel
vehicle_2,2025-07-18T13:39:41.687795,102.13,2.1,6.64,88403,28.8,72.8,diesel
vehicle_2,2025-07-18T11:15:41.687795,107.18,2.23,7.15,88408,29.0,72.75,diesel
vehicle_2,2025-07-18T08:51:41.687795,102.38,2.42,6.51,88413,29.2,72.7,diesel
vehicle_2,2025-07-18T06:27:41.687795,99.08,2.18,6.6,88418,29.4,72.65,diesel
vehicle_2,2025-07-18T04:03:41.687795,98.06,2.27,6.53,88423,29.6,72.6,diesel
vehicle_2,2025-07-18T01:39:41.687795,99.69,2.27,6.47,88428,29.8,72.55,diesel
vehicle_2,2025-07-19T23:15:41.687795,102.14,2.17,6.96,88433,30.0,72.5,diesel
vehicle_2,2025-07-19T20:51:41.687795,103.05,2.42,7.05,88438,30.2,72.45,diesel
vehicle_2,2025-07-19T18:27:41.687795,98.6,2.5,6.9,88443,30.4,72.4,diesel
vehicle_2,2025-07-19T16:03:41.687795,98.89,2.4,7.08,88448,30.6,72.35,diesel
vehicle_2,2025-07-19T13:39:41.687795,103.06,2.14,6.76,88453,30.8,72.3,diesel
vehicle_2,2025-07-19T11:15:41.687795,100.94,2.3,7.07,88458,31.0,72.25,diesel
vehicle_2,2025-07-19T08:51:41.687795,99.72,2.12,6.44,88463,31.2,72.2,diesel
vehicle_2,2025-07-19T06:27:41.687795,99.7,2.44,7.18,88468,31.4,72.15,diesel
vehicle_2,2025-07-19T04:03:41.687795,101.01,2.28,6.85,88473,31.6,72.1,diesel
vehicle_2,2025-07-19T01:39:41.687795,99.37,2.28,6.44,88478,31.8,72.05,diesel
vehicle_2,2025-07-20T23:15:41.687795,102.36,2.29,6.68,88483,32.0,72.0,diesel
vehicle_2,2025-07-20T20:51:41.687795,105.09,2.18,7.23,88488,32.2,71.95,diesel
vehicle_2,2025-07-20T18:27:41.687795,101.05,2.46,6.72,88493,32.4,71.9,diesel
vehicle_2,2025-07-20T16:03:41.687795,103.55,2.47,6.54,88498,32.6,71.85,diesel
vehicle_2,2025-07-20T13:39:41.687795,101.32,2.36,6.59,88503,32.8,71.8,diesel
vehicle_2,2025-07-20T11:15:41.687795,101.28,2.45,6.89,88508,33.0,71.75,diesel
vehicle_2,2025-07-20T08:51:41.687795,104.98,2.44,7.1,88513,33.2,71.7,diesel
vehicle_2,2025-07-20T06:27:41.687795,102.61,2.46,6.83,88518,33.4,71.65,diesel
vehicle_2,2025-07-20T04:03:41.687795,108.35,2.28,6.75,88523,33.6,71.6,diesel
vehicle_2,2025-07-20T01:39:41.687795,103.02,2.26,6.89,88528,33.8,71.55,diesel
vehicle_2,2025-07-21T23:15:41.687795,105.13,2.33,7.29,88533,34.0,71.5,diesel
vehicle_2,2025-07-21T20:51:41.687795,103.6,2.25,6.68,88538,34.2,71.45,diesel
vehicle_2,2025-07-21T18:27:41.687795,108.13,2.48,6.91,88543,34.4,71.4,diesel
vehicle_2,2025-07-21T16:03:41.687795,100.59,2.24,6.56,88548,34.6,71.35,diesel
vehicle_2,2025-07-21T13:39:41.687795,110.29,2.26,7.07,88553,34.8,71.3,diesel
vehicle_2,2025-07-21T11:15:41.687795,103.3,2.38,6.66,88558,35.0,71.25,diesel
vehicle_2,2025-07-21T08:51:41.687795,102.58,2.54,7.43,88563,35.2,71.2,diesel
vehicle_2,2025-07-21T06:27:41.687795,102.5,2.2,7.47,88568,35.4,71.15,diesel
vehicle_2,2025-07-21T04:03:41.687795,109.2,2.53,7.0,88573,35.6,71.1,diesel
vehicle_2,2025-07-21T01:39:41.687795,103.68,2.37,6.75,88578,35.8,71.05,diesel
vehicle_2,2025-07-22T23:15:41.687795,108.68,2.44,7.09,88583,36.0,71.0,diesel
vehicle_2,2025-07-22T20:51:41.687795,109.64,2.19,7.3,88588,36.2,70.95,diesel
vehicle_2,2025-07-22T18:27:41.687795,103.13,2.37,6.9,88593,36.4,70.9,diesel
vehicle_2,2025-07-22T16:03:41.687795,109.35,2.45,7.25,88598,36.6,70.85,diesel
vehicle_2,2025-07-22T13:39:41.687795,107.17,2.36,6.87,88603,36.8,70.8,diesel
vehicle_2,2025-07-22T11:15:41.687795,108.33,2.34,7.04,88608,37.0,70.75,diesel
vehicle_2,2025-07-22T08:51:41.687795,104.48,2.48,7.38,88613,37.2,70.7,diesel
vehicle_2,2025-07-22T06:27:41.687795,102.78,2.18,6.91,88618,37.4,70.65,diesel
vehicle_2,2025-07-22T04:03:41.687795,102.99,2.38,7.18,88623,37.6,70.6,diesel
vehicle_2,2025-07-22T01:39:41.687795,108.08,2.48,6.98,88628,37.8,70.55,diesel
vehicle_2,2025-07-23T23:15:41.687795,109.08,2.21,7.01,88633,38.0,70.5,diesel
vehicle_2,2025-07-23T20:51:41.687795,106.86,2.52,7.08,88638,38.2,70.45,diesel
vehicle_2,2025-07-23T18:27:41.687795,112.04,2.37,7.56,88643,38.4,70.4,diesel
vehicle_2,2025-07-23T16:03:41.687795,102.71,2.41,7.25,88648,38.6,70.35,diesel
vehicle_2,2025-07-23T13:39:41.687795,109.33,2.29,7.3,88653,38.8,70.3,diesel
vehicle_2,2025-07-23T11:15:41.687795,105.73,2.5,6.67,88658,39.0,70.25,diesel
vehicle_2,2025-07-23T08:51:41.687795,106.39,2.23,6.82,88663,39.2,70.2,diesel
vehicle_2,2025-07-23T06:27:41.687795,110.75,2.41,7.4,88668,39.4,70.15,diesel
vehicle_2,2025-07-23T04:03:41.687795,110.21,2.43,7.17,88673,39.6,70.1,diesel
vehicle_2,2025-07-23T01:39:41.687795,105.41,2.27,7.18,88678,39.8,70.05,diesel
vehicle_2,2025-07-24T23:15:41.687795,104.79,2.59,7.27,88683,40.0,70.0,diesel
vehicle_2,2025-07-24T20:51:41.687795,108.3,2.29,6.78,88688,40.2,69.95,diesel
vehicle_2,2025-07-24T18:27:41.687795,112.5,2.58,7.24,88693,40.4,69.9,diesel
vehicle_2,2025-07-24T16:03:41.687795,107.41,2.3,7.15,88698,40.6,69.85,diesel
vehicle_2,2025-07-24T13:39:41.687795,103.09,2.21,6.95,88703,40.8,69.8,diesel
vehicle_2,2025-07-24T11:15:41.687795,106.35,2.59,7.45,88708,41.0,69.75,diesel
vehicle_2,2025-07-24T08:51:41.687795,104.43,2.57,7.38,88713,41.2,69.7,diesel
vehicle_2,2025-07-24T06:27:41.687795,105.72,2.44,7.39,88718,41.4,69.65,diesel
vehicle_2,2025-07-24T04:03:41.687795,103.75,2.38,6.74,88723,41.6,69.6,diesel
vehicle_2,2025-07-24T01:39:41.687795,108.19,2.23,7.01,88728,41.8,69.55,diesel
vehicle_2,2025-07-25T23:15:41.687795,111.9,2.43,7.26,88733,42.0,69.5,diesel
vehicle_2,2025-07-25T20:51:41.687795,113.77,2.44,7.65,88738,42.2,69.45,diesel
vehicle_2,2025-07-25T18:27:41.687795,109.2,2.39,7.12,88743,42.4,69.4,diesel
vehicle_2,2025-07-25T16:03:41.687795,106.72,2.23,7.23,88748,42.6,69.35,diesel
vehicle_2,2025-07-25T13:39:41.687795,104.83,2.32,7.71,88753,42.8,69.3,diesel
vehicle_2,2025-07-25T11:15:41.687795,104.5,2.39,7.0,88758,43.0,69.25,diesel
vehicle_2,2025-07-25T08:51:41.687795,107.56,2.42,7.7,88763,43.2,69.2,diesel
vehicle_2,2025-07-25T06:27:41.687795,108.74,2.32,7.3,88768,43.4,69.15,diesel
vehicle_2,2025-07-25T04:03:41.687795,112.41,2.52,7.05,88773,43.6,69.1,diesel
vehicle_2,2025-07-25T01:39:41.687795,106.44,2.6,7.28,88778,43.8,69.05,diesel
vehicle_2,2025-07-26T23:15:41.687795,105.95,2.38,7.45,88783,44.0,69.0,diesel
vehicle_2,2025-07-26T20:51:41.687795,111.85,2.51,7.44,88788,44.2,68.95,diesel
vehicle_2,2025-07-26T18:27:41.687795,111.84,2.36,6.95,88793,44.4,68.9,diesel
vehicle_2,2025-07-26T16:03:41.687795,105.93,2.51,7.33,88798,44.6,68.85,diesel
vehicle_2,2025-07-26T13:39:41.687795,111.54,2.51,7.51,88803,44.8,68.8,diesel
vehicle_2,2025-07-26T11:15:41.687795,107.55,2.52,7.19,88808,45.0,68.75,diesel
vehicle_2,2025-07-26T08:51:41.687795,105.06,2.36,7.11,88813,45.2,68.7,diesel
vehicle_2,2025-07-26T06:27:41.687795,114.71,2.35,7.5,88818,45.4,68.65,diesel
vehicle_2,2025-07-26T04:03:41.687795,112.78,2.53,7.41,88823,45.6,68.6,diesel
vehicle_2,2025-07-26T01:39:41.687795,112.93,2.49,6.94,88828,45.8,68.55,diesel
vehicle_2,2025-07-27T23:15:41.687795,113.6,2.53,7.12,88833,46.0,68.5,diesel
vehicle_2,2025-07-27T20:51:41.687795,106.74,2.41,7.17,88838,46.2,68.45,diesel
vehicle_2,2025-07-27T18:27:41.687795,109.06,2.56,6.93,88843,46.4,68.4,diesel
vehicle_2,2025-07-27T16:03:41.687795,106.68,2.62,6.99,88848,46.6,68.35,diesel
vehicle_2,2025-07-27T13:39:41.687795,110.1,2.37,7.69,88853,46.8,68.3,diesel
vehicle_2,2025-07-27T11:15:41.688796,112.88,2.31,7.84,88858,47.0,68.25,diesel
vehicle_2,2025-07-27T08:51:41.688796,111.3,2.5,7.05,88863,47.2,68.2,diesel
vehicle_2,2025-07-27T06:27:41.688796,112.19,2.35,7.09,88868,47.4,68.15,diesel
vehicle_2,2025-07-27T04:03:41.688796,111.55,2.38,7.01,88873,47.6,68.1,diesel
vehicle_2,2025-07-27T01:39:41.688796,111.7,2.35,7.19,88878,47.8,68.05,diesel
vehicle_2,2025-07-28T23:15:41.688796,113.17,2.3,7.45,88883,48.0,68.0,diesel
vehicle_2,2025-07-28T20:51:41.688796,113.2,2.36,7.34,88888,48.2,67.95,diesel
vehicle_2,2025-07-28T18:27:41.688796,110.53,2.66,7.03,88893,48.4,67.9,diesel
vehicle_2,2025-07-28T16:03:41.688796,113.81,2.41,7.63,88898,48.6,67.85,diesel
vehicle_2,2025-07-28T13:39:41.688796,107.9,2.31,7.74,88903,48.8,67.8,diesel
vehicle_2,2025-07-28T11:15:41.688796,116.35,2.57,7.0,88908,49.0,67.75,diesel
vehicle_2,2025-07-28T08:51:41.688796,110.6,2.6,7.38,88913,49.2,67.7,diesel
vehicle_2,2025-07-28T06:27:41.688796,112.57,2.42,7.8,88918,49.4,67.65,diesel
vehicle_2,2025-07-28T04:03:41.688796,112.73,2.57,7.27,88923,49.6,67.6,diesel
vehicle_2,2025-07-28T01:39:41.688796,109.43,2.4,7.61,88928,49.8,67.55,diesel
vehicle_2,2025-07-29T23:15:41.688796,114.13,2.37,7.22,88933,50.0,67.5,diesel
vehicle_2,2025-07-29T20:51:41.688796,108.28,2.47,7.46,88938,50.2,67.45,diesel
vehicle_2,2025-07-29T18:27:41.688796,115.16,2.5,7.08,88943,50.4,67.4,diesel
vehicle_2,2025-07-29T16:03:41.688796,109.8,2.53,7.43,88948,50.6,67.35,diesel
vehicle_2,2025-07-29T13:39:41.688796,112.92,2.57,7.59,88953,50.8,67.3,diesel
vehicle_2,2025-07-29T11:15:41.688796,112.76,2.55,7.67,88958,51.0,67.25,diesel
vehicle_2,2025-07-29T08:51:41.688796,112.97,2.36,7.2,88963,51.2,67.2,diesel
vehicle_2,2025-07-29T06:27:41.688796,109.06,2.42,7.98,88968,51.4,67.15,diesel
vehicle_2,2025-07-29T04:03:41.688796,109.73,2.54,7.59,88973,51.6,67.1,diesel
vehicle_2,2025-07-29T01:39:41.688796,111.06,2.55,7.84,88978,51.8,67.05,diesel
vehicle_2,2025-07-30T23:15:41.688796,111.34,2.62,7.19,88983,52.0,67.0,diesel
vehicle_2,2025-07-30T20:51:41.688796,113.39,2.64,7.53,88988,52.2,66.95,diesel
