date,localisation,carburant_vehicule,nombre_réservations,taux_occupation,is_holiday,is_rainy,météo_temp,météo_précipitations,is_family_event
2024-08-20,Sfax,essence,23,0.59,0,1,32.0,1.9,1
2024-08-20,Sfax,diesel,19,1.0,0,1,25.3,1.8,1
2024-08-20,Sousse,électrique,22,0.6,0,0,27.4,0.0,0
2024-08-20,Sousse,hybride,15,0.61,0,0,30.6,0.0,0
2024-08-20,Sousse,essence,16,0.9,0,1,27.0,0.1,0
2024-08-20,Sousse,diesel,14,0.71,0,0,25.1,0.0,0
2024-08-20,Bizerte,électrique,9,0.67,0,0,23.6,0.0,0
2024-08-20,Bizerte,hybride,11,0.93,0,0,26.6,0.0,0
2024-08-20,Bizerte,essence,9,0.98,0,0,23.9,0.0,0
2024-08-20,Bizerte,diesel,8,0.64,0,0,27.8,0.0,0
2024-08-20,Djerba,électrique,11,0.93,0,0,32.7,0.0,0
2024-08-20,Djerba,hybride,12,0.62,0,1,23.5,0.0,0
2024-08-20,Djerba,essence,9,0.73,0,0,21.3,0.0,0
2024-08-20,Djerba,diesel,9,0.64,0,0,22.2,0.0,0
2024-08-21,Tunis,électrique,39,0.91,0,0,26.4,0.0,1
2024-08-21,Tunis,hybride,36,0.84,0,0,32.3,0.0,1
2024-08-21,Tunis,essence,28,0.54,0,0,28.1,0.0,1
2024-08-21,Tunis,diesel,18,0.55,0,0,30.7,0.0,1
2024-08-21,Sfax,électrique,30,0.67,0,0,28.1,0.0,1
2024-08-21,Sfax,hybride,21,0.62,0,0,24.6,0.0,1
2024-08-21,Sfax,essence,21,0.53,0,0,27.3,0.0,1
2024-08-21,Sfax,diesel,19,0.71,0,1,26.2,2.2,1
2024-08-21,Sousse,électrique,12,0.62,0,0,22.3,0.0,0
2024-08-21,Sousse,hybride,14,0.77,0,0,28.7,0.0,0
2024-08-21,Sousse,essence,12,0.87,0,0,22.2,0.0,0
2024-08-21,Sousse,diesel,13,0.73,0,0,25.4,0.0,0
2024-08-21,Bizerte,électrique,10,0.71,0,0,24.0,0.0,0
2024-08-21,Bizerte,hybride,9,0.58,0,0,27.5,0.0,0
2024-08-21,Bizerte,essence,6,0.26,0,0,23.8,0.0,0
2024-08-21,Bizerte,diesel,11,0.79,0,0,33.0,0.0,0
2024-08-21,Djerba,électrique,11,0.59,0,0,27.1,0.0,0
2024-08-21,Djerba,hybride,9,0.6,0,0,26.8,0.0,0
2024-08-21,Djerba,essence,7,0.56,0,0,25.6,0.0,0
2024-08-21,Djerba,diesel,6,0.66,0,0,27.3,0.0,0
2024-08-22,Tunis,électrique,28,0.69,0,0,29.6,0.0,1
2024-08-22,Tunis,hybride,35,0.64,0,0,27.0,0.0,1
2024-08-22,Tunis,essence,25,0.48,0,0,27.3,0.0,1
2024-08-22,Tunis,diesel,28,0.63,0,0,31.1,0.0,1
2024-08-22,Sfax,électrique,34,0.83,0,0,27.2,0.0,1
2024-08-22,Sfax,hybride,20,0.65,0,0,29.0,0.0,1
2024-08-22,Sfax,essence,17,0.76,0,0,24.1,0.0,1
2024-08-22,Sfax,diesel,22,0.7,0,0,27.6,0.0,1
2024-08-22,Sousse,électrique,21,0.77,0,0,26.8,0.0,0
2024-08-22,Sousse,hybride,16,0.67,0,0,31.3,0.0,0
2024-08-22,Sousse,essence,12,1.0,0,0,30.6,0.0,0
2024-08-22,Sousse,diesel,14,0.73,0,0,28.8,0.0,0
2024-08-22,Bizerte,électrique,11,0.87,0,0,24.0,0.0,0
2024-08-22,Bizerte,hybride,10,0.89,0,0,30.9,0.0,0
2024-08-22,Bizerte,essence,7,0.62,0,0,24.0,0.0,0
2024-08-22,Bizerte,diesel,8,0.94,0,0,25.8,0.0,0
2024-08-22,Djerba,électrique,15,0.93,0,0,30.7,0.0,0
2024-08-22,Djerba,hybride,11,0.56,0,0,30.7,0.0,0
2024-08-22,Djerba,essence,10,0.88,0,0,23.5,0.0,0
2024-08-22,Djerba,diesel,7,0.83,0,0,28.6,0.0,0
2024-08-23,Tunis,électrique,49,0.99,0,0,27.4,0.0,1
2024-08-23,Tunis,hybride,33,0.75,0,0,23.0,0.0,1
2024-08-23,Tunis,essence,30,0.87,0,0,28.9,0.0,1
2024-08-23,Tunis,diesel,19,0.68,0,0,29.0,0.0,1
2024-08-23,Sfax,électrique,27,0.68,0,0,30.3,0.0,1
2024-08-23,Sfax,hybride,21,0.62,0,0,26.8,0.0,1
2024-08-23,Sfax,essence,18,0.73,0,0,28.0,0.0,1
2024-08-23,Sfax,diesel,21,0.81,0,0,29.3,0.0,1
2024-08-23,Sousse,électrique,20,0.86,0,0,24.2,0.0,0
2024-08-23,Sousse,hybride,19,0.76,0,0,25.8,0.0,0
2024-08-23,Sousse,essence,14,0.65,0,1,26.3,1.3,0
2024-08-23,Sousse,diesel,10,0.86,0,0,22.2,0.0,0
2024-08-23,Bizerte,électrique,11,0.83,0,0,28.3,0.0,0
2024-08-23,Bizerte,hybride,8,0.71,0,0,26.5,0.0,0
2024-08-23,Bizerte,essence,7,0.71,0,0,24.8,0.0,0
2024-08-23,Bizerte,diesel,9,0.85,0,1,27.7,4.8,0
2024-08-23,Djerba,électrique,9,0.85,0,0,27.6,0.0,0
2024-08-23,Djerba,hybride,15,0.78,0,0,24.9,0.0,0
2024-08-23,Djerba,essence,14,0.84,0,0,26.6,0.0,0
2024-08-23,Djerba,diesel,6,0.71,0,0,32.2,0.0,0
2024-08-24,Tunis,électrique,46,0.57,0,0,26.3,0.0,1
2024-08-24,Tunis,hybride,51,0.71,0,0,27.4,0.0,1
2024-08-24,Tunis,essence,32,0.73,0,0,25.1,0.0,1
2024-08-24,Tunis,diesel,17,0.67,0,1,20.4,0.3,1
2024-08-24,Sfax,électrique,31,0.51,0,0,28.4,0.0,1
2024-08-24,Sfax,hybride,24,0.65,0,1,22.6,0.0,1
2024-08-24,Sfax,essence,30,0.9,0,0,28.0,0.0,1
2024-08-24,Sfax,diesel,20,0.73,0,0,26.5,0.0,1
2024-08-24,Sousse,électrique,20,0.58,0,0,26.0,0.0,0
2024-08-24,Sousse,hybride,11,0.59,0,0,30.2,0.0,0
2024-08-24,Sousse,essence,16,0.46,0,0,21.6,0.0,0
2024-08-24,Sousse,diesel,14,0.63,0,0,31.6,0.0,0
2024-08-24,Bizerte,électrique,12,0.83,0,0,31.8,0.0,0
2024-08-24,Bizerte,hybride,9,0.67,0,0,20.4,0.0,0
2024-08-24,Bizerte,essence,11,0.71,0,1,26.6,0.9,0
2024-08-24,Bizerte,diesel,7,0.88,0,0,28.3,0.0,0
2024-08-24,Djerba,électrique,16,0.81,0,0,27.6,0.0,0
2024-08-24,Djerba,hybride,12,0.71,0,0,28.1,0.0,0
2024-08-24,Djerba,essence,11,0.6,0,0,21.9,0.0,0
2024-08-24,Djerba,diesel,11,0.41,0,0,27.3,0.0,0
2024-08-25,Tunis,électrique,44,0.89,0,0,29.6,0.0,1
2024-08-25,Tunis,hybride,27,0.56,0,0,32.3,0.0,1
2024-08-25,Tunis,essence,40,0.92,0,0,26.2,0.0,1
2024-08-25,Tunis,diesel,22,0.43,0,0,27.8,0.0,1
2024-08-25,Sfax,électrique,45,0.88,0,0,21.5,0.0,1
2024-08-25,Sfax,hybride,21,0.66,0,0,30.4,0.0,1
2024-08-25,Sfax,essence,18,0.64,0,1,24.1,2.1,1
2024-08-25,Sfax,diesel,19,0.87,0,1,30.6,1.1,1
2024-08-25,Sousse,électrique,23,0.89,0,0,22.1,0.0,0
2024-08-25,Sousse,hybride,13,0.69,0,0,27.8,0.0,0
2024-08-25,Sousse,essence,14,0.63,0,0,27.0,0.0,0
2024-08-25,Sousse,diesel,18,0.66,0,1,26.7,1.0,0
2024-08-25,Bizerte,électrique,13,0.66,0,0,28.7,0.0,0
2024-08-25,Bizerte,hybride,14,0.88,0,0,27.7,0.0,0
2024-08-25,Bizerte,essence,12,0.77,0,0,26.7,0.0,0
2024-08-25,Bizerte,diesel,15,0.96,0,0,20.9,0.0,0
2024-08-25,Djerba,électrique,14,0.78,0,0,28.9,0.0,0
2024-08-25,Djerba,hybride,13,0.67,0,0,24.4,0.0,0
2024-08-25,Djerba,essence,13,0.81,0,0,21.1,0.0,0
2024-08-25,Djerba,diesel,9,0.32,0,0,23.7,0.0,0
2024-08-26,Tunis,électrique,37,0.99,0,0,30.3,0.0,1
2024-08-26,Tunis,hybride,27,0.47,0,1,23.2,1.3,1
2024-08-26,Tunis,essence,32,0.97,0,0,27.8,0.0,1
2024-08-26,Tunis,diesel,26,0.6,0,0,25.8,0.0,1
2024-08-26,Sfax,électrique,29,0.52,0,0,26.6,0.0,1
2024-08-26,Sfax,hybride,16,0.48,0,0,26.8,0.0,1
2024-08-26,Sfax,essence,11,0.59,0,0,28.9,0.0,1
2024-08-26,Sfax,diesel,18,0.88,0,0,35.0,0.0,1
2024-08-26,Sousse,électrique,17,0.92,0,0,28.2,0.0,0
2024-08-26,Sousse,hybride,14,0.87,0,0,26.5,0.0,0
2024-08-26,Sousse,essence,15,0.85,0,0,26.6,0.0,0
2024-08-26,Sousse,diesel,14,0.87,0,1,27.6,1.3,0
2024-08-26,Bizerte,électrique,14,0.76,0,0,24.7,0.0,0
2024-08-26,Bizerte,hybride,11,0.84,0,0,25.4,0.0,0
2024-08-26,Bizerte,essence,9,0.78,0,0,29.2,0.0,0
2024-08-26,Bizerte,diesel,9,0.88,0,0,25.2,0.0,0
2024-08-26,Djerba,électrique,14,0.86,0,1,28.1,1.3,0
2024-08-26,Djerba,hybride,10,0.67,0,0,24.8,0.0,0
2024-08-26,Djerba,essence,6,0.68,0,0,27.3,0.0,0
2024-08-26,Djerba,diesel,11,0.8,0,1,27.6,1.4,0
2024-08-27,Tunis,électrique,39,0.59,0,0,22.2,0.0,1
2024-08-27,Tunis,hybride,30,0.82,0,0,25.1,0.0,1
2024-08-27,Tunis,essence,22,0.4,0,0,26.2,0.0,1
2024-08-27,Tunis,diesel,19,0.9,0,0,27.1,0.0,1
2024-08-27,Sfax,électrique,23,0.73,0,0,17.9,0.0,1
2024-08-27,Sfax,hybride,19,0.82,0,0,27.6,0.0,1
2024-08-27,Sfax,essence,16,0.78,0,0,28.4,0.0,1
2024-08-27,Sfax,diesel,11,0.7,0,0,27.2,0.0,1
2024-08-27,Sousse,électrique,14,0.64,0,0,24.9,0.0,0
2024-08-27,Sousse,hybride,13,0.65,0,0,27.0,0.0,0
2024-08-27,Sousse,essence,11,0.57,0,0,29.5,0.0,0
2024-08-27,Sousse,diesel,12,0.63,0,0,24.7,0.0,0
2024-08-27,Bizerte,électrique,10,0.73,0,0,27.8,0.0,0
2024-08-27,Bizerte,hybride,8,0.74,0,0,29.3,0.0,0
2024-08-27,Bizerte,essence,9,0.68,0,0,19.7,0.0,0
2024-08-27,Bizerte,diesel,8,0.71,0,0,24.6,0.0,0
2024-08-27,Djerba,électrique,12,0.65,0,0,25.1,0.0,0
2024-08-27,Djerba,hybride,13,0.7,0,0,27.4,0.0,0
2024-08-27,Djerba,essence,6,0.36,0,0,22.7,0.0,0
2024-08-27,Djerba,diesel,9,0.89,0,1,22.8,2.9,0
2024-08-28,Tunis,électrique,44,0.77,0,0,25.8,0.0,1
2024-08-28,Tunis,hybride,41,0.85,0,0,26.8,0.0,1
2024-08-28,Tunis,essence,21,0.64,0,0,24.8,0.0,1
2024-08-28,Tunis,diesel,22,0.93,0,0,30.4,0.0,1
2024-08-28,Sfax,électrique,23,0.68,0,0,27.6,0.0,1
2024-08-28,Sfax,hybride,19,0.44,0,0,26.5,0.0,1
2024-08-28,Sfax,essence,17,0.53,0,1,22.4,0.3,1
2024-08-28,Sfax,diesel,23,1.0,0,0,19.1,0.0,1
2024-08-28,Sousse,électrique,22,0.66,0,0,26.9,0.0,0
2024-08-28,Sousse,hybride,16,0.81,0,0,27.6,0.0,0
2024-08-28,Sousse,essence,12,0.7,0,0,28.3,0.0,0
2024-08-28,Sousse,diesel,14,0.72,0,0,27.6,0.0,0
2024-08-28,Bizerte,électrique,10,0.48,0,1,23.3,0.7,0
2024-08-28,Bizerte,hybride,11,0.8,0,0,27.2,0.0,0
2024-08-28,Bizerte,essence,7,0.56,0,0,20.2,0.0,0
2024-08-28,Bizerte,diesel,7,0.6,0,0,22.1,0.0,0
2024-08-28,Djerba,électrique,12,0.71,0,1,28.6,0.9,0
2024-08-28,Djerba,hybride,14,0.89,0,0,25.2,0.0,0
2024-08-28,Djerba,essence,8,0.74,0,0,23.7,0.0,0
2024-08-28,Djerba,diesel,6,0.58,0,0,31.7,0.0,0
2024-08-29,Tunis,électrique,39,0.77,0,0,26.3,0.0,1
2024-08-29,Tunis,hybride,26,0.54,0,1,28.9,0.3,1
2024-08-29,Tunis,essence,39,0.79,0,0,27.1,0.0,1
2024-08-29,Tunis,diesel,29,0.67,0,1,27.0,0.6,1
2024-08-29,Sfax,électrique,21,0.93,0,1,20.4,0.4,1
2024-08-29,Sfax,hybride,24,0.64,0,1,26.2,3.7,1
2024-08-29,Sfax,essence,17,0.77,0,0,22.2,0.0,1
2024-08-29,Sfax,diesel,18,0.76,0,0,27.5,0.0,1
2024-08-29,Sousse,électrique,14,0.77,0,0,25.1,0.0,0
2024-08-29,Sousse,hybride,14,0.56,0,0,29.5,0.0,0
2024-08-29,Sousse,essence,14,0.75,0,0,31.5,0.0,0
2024-08-29,Sousse,diesel,11,0.51,0,0,26.4,0.0,0
2024-08-29,Bizerte,électrique,10,0.63,0,0,29.6,0.0,0
2024-08-29,Bizerte,hybride,9,0.58,0,1,24.4,1.3,0
2024-08-29,Bizerte,essence,6,0.47,0,0,24.7,0.0,0
2024-08-29,Bizerte,diesel,8,0.74,0,0,31.0,0.0,0
2024-08-29,Djerba,électrique,12,0.79,0,0,27.3,0.0,0
2024-08-29,Djerba,hybride,9,0.91,0,0,29.4,0.0,0
2024-08-29,Djerba,essence,10,0.61,0,0,24.9,0.0,0
2024-08-29,Djerba,diesel,9,0.73,0,0,24.1,0.0,0
2024-08-30,Tunis,électrique,54,1.0,0,0,22.4,0.0,1
2024-08-30,Tunis,hybride,29,0.82,0,0,27.3,0.0,1
2024-08-30,Tunis,essence,18,0.64,0,0,31.2,0.0,1
2024-08-30,Tunis,diesel,18,0.62,0,0,27.0,0.0,1
2024-08-30,Sfax,électrique,27,0.77,0,1,25.9,0.1,1
2024-08-30,Sfax,hybride,24,0.77,0,0,29.1,0.0,1
2024-08-30,Sfax,essence,15,0.54,0,0,30.7,0.0,1
2024-08-30,Sfax,diesel,16,0.43,0,0,28.3,0.0,1
2024-08-30,Sousse,électrique,18,0.69,0,0,25.5,0.0,0
2024-08-30,Sousse,hybride,10,0.59,0,1,19.3,7.2,0
2024-08-30,Sousse,essence,14,0.59,0,1,23.9,2.6,0
2024-08-30,Sousse,diesel,8,0.44,0,0,29.5,0.0,0
2024-08-30,Bizerte,électrique,9,0.55,0,0,30.6,0.0,0
2024-08-30,Bizerte,hybride,11,0.61,0,0,23.6,0.0,0
2024-08-30,Bizerte,essence,7,0.85,0,1,32.2,1.6,0
2024-08-30,Bizerte,diesel,8,0.79,0,0,28.6,0.0,0
2024-08-30,Djerba,électrique,13,0.82,0,0,22.2,0.0,0
2024-08-30,Djerba,hybride,9,0.35,0,0,27.8,0.0,0
2024-08-30,Djerba,essence,11,0.85,0,0,30.2,0.0,0
2024-08-30,Djerba,diesel,10,0.64,0,0,28.5,0.0,0
2024-08-31,Tunis,électrique,52,0.78,0,0,25.4,0.0,1
2024-08-31,Tunis,hybride,40,0.8,0,0,29.3,0.0,1
2024-08-31,Tunis,essence,39,0.69,0,0,19.8,0.0,1
2024-08-31,Tunis,diesel,33,0.69,0,0,29.5,0.0,1
2024-08-31,Sfax,électrique,34,0.55,0,0,29.3,0.0,1
2024-08-31,Sfax,hybride,33,0.8,0,1,27.1,1.4,1
2024-08-31,Sfax,essence,20,0.62,0,0,28.5,0.0,1
2024-08-31,Sfax,diesel,18,0.63,0,0,26.2,0.0,1
2024-08-31,Sousse,électrique,18,0.64,0,0,29.1,0.0,0
2024-08-31,Sousse,hybride,20,0.88,0,0,29.3,0.0,0
2024-08-31,Sousse,essence,13,0.72,0,0,25.9,0.0,0
2024-08-31,Sousse,diesel,15,0.47,0,0,23.7,0.0,0
2024-08-31,Bizerte,électrique,14,0.93,0,1,25.1,3.1,0
2024-08-31,Bizerte,hybride,11,0.64,0,0,21.9,0.0,0
2024-08-31,Bizerte,essence,13,0.68,0,0,28.6,0.0,0
2024-08-31,Bizerte,diesel,9,0.93,0,0,31.3,0.0,0
2024-08-31,Djerba,électrique,18,0.62,0,0,26.1,0.0,0
2024-08-31,Djerba,hybride,12,0.67,0,1,26.9,1.5,0
2024-08-31,Djerba,essence,11,0.86,0,0,29.7,0.0,0
2024-08-31,Djerba,diesel,8,0.69,0,0,22.0,0.0,0
2024-09-01,Tunis,électrique,42,0.55,0,0,19.2,0.0,1
2024-09-01,Tunis,hybride,39,0.69,0,1,23.2,0.2,1
2024-09-01,Tunis,essence,24,0.58,0,0,22.6,0.0,1
2024-09-01,Tunis,diesel,25,0.82,0,1,24.5,6.7,1
2024-09-01,Sfax,électrique,43,0.93,0,0,24.5,0.0,1
2024-09-01,Sfax,hybride,32,0.78,0,0,17.4,0.0,1
2024-09-01,Sfax,essence,19,0.5,0,0,23.2,0.0,1
2024-09-01,Sfax,diesel,15,0.65,0,1,27.1,1.7,1
2024-09-01,Sousse,électrique,24,0.77,0,0,21.7,0.0,0
2024-09-01,Sousse,hybride,16,0.57,0,0,18.9,0.0,0
2024-09-01,Sousse,essence,15,0.73,0,0,22.9,0.0,0
2024-09-01,Sousse,diesel,14,0.7,0,0,17.2,0.0,0
2024-09-01,Bizerte,électrique,14,0.89,0,0,26.7,0.0,0
2024-09-01,Bizerte,hybride,13,0.75,0,0,22.8,0.0,0
2024-09-01,Bizerte,essence,10,0.57,0,0,19.9,0.0,0
2024-09-01,Bizerte,diesel,13,0.94,0,0,19.9,0.0,0
2024-09-01,Djerba,électrique,18,0.77,0,0,23.2,0.0,0
2024-09-01,Djerba,hybride,18,0.91,0,0,24.2,0.0,0
2024-09-01,Djerba,essence,15,0.96,0,1,22.5,0.9,0
2024-09-01,Djerba,diesel,8,0.58,0,0,24.3,0.0,0
2024-09-02,Tunis,électrique,53,0.81,0,0,22.9,0.0,1
2024-09-02,Tunis,hybride,37,0.61,0,0,19.7,0.0,1
2024-09-02,Tunis,essence,22,0.59,0,0,28.0,0.0,1
2024-09-02,Tunis,diesel,22,0.6,0,1,16.7,0.7,1
2024-09-02,Sfax,électrique,24,0.7,0,0,24.4,0.0,1
2024-09-02,Sfax,hybride,19,0.6,0,0,26.3,0.0,1
2024-09-02,Sfax,essence,20,0.54,0,0,23.6,0.0,1
2024-09-02,Sfax,diesel,12,0.55,0,0,24.9,0.0,1
2024-09-02,Sousse,électrique,10,0.45,0,0,22.3,0.0,0
2024-09-02,Sousse,hybride,15,0.6,0,0,18.0,0.0,0
2024-09-02,Sousse,essence,10,0.5,0,0,18.6,0.0,0
2024-09-02,Sousse,diesel,10,0.49,0,0,19.4,0.0,0
2024-09-02,Bizerte,électrique,12,0.83,0,0,23.3,0.0,0
2024-09-02,Bizerte,hybride,9,0.53,0,0,23.8,0.0,0
2024-09-02,Bizerte,essence,8,0.78,0,0,19.0,0.0,0
2024-09-02,Bizerte,diesel,10,0.72,0,0,21.1,0.0,0
2024-09-02,Djerba,électrique,13,0.76,0,0,21.2,0.0,0
2024-09-02,Djerba,hybride,11,0.49,0,0,21.1,0.0,0
2024-09-02,Djerba,essence,12,0.61,0,0,21.6,0.0,0
2024-09-02,Djerba,diesel,5,0.9,0,0,28.3,0.0,0
2024-09-03,Tunis,électrique,18,0.86,0,0,25.3,0.0,1
2024-09-03,Tunis,hybride,44,0.78,0,0,22.0,0.0,1
2024-09-03,Tunis,essence,20,0.56,0,0,22.8,0.0,1
2024-09-03,Tunis,diesel,17,0.63,0,0,20.8,0.0,1
2024-09-03,Sfax,électrique,25,0.73,0,0,21.6,0.0,1
2024-09-03,Sfax,hybride,18,0.69,0,0,21.8,0.0,1
2024-09-03,Sfax,essence,22,0.84,0,0,28.1,0.0,1
2024-09-03,Sfax,diesel,19,0.75,0,0,27.3,0.0,1
2024-09-03,Sousse,électrique,12,0.67,0,0,15.7,0.0,0
2024-09-03,Sousse,hybride,16,0.69,0,0,21.4,0.0,0
2024-09-03,Sousse,essence,11,0.6,0,0,21.4,0.0,0
2024-09-03,Sousse,diesel,6,0.83,0,1,22.2,4.2,0
2024-09-03,Bizerte,électrique,10,0.73,0,0,20.2,0.0,0
2024-09-03,Bizerte,hybride,9,0.42,0,0,26.0,0.0,0
2024-09-03,Bizerte,essence,7,0.52,0,0,20.1,0.0,0
2024-09-03,Bizerte,diesel,10,0.83,0,0,20.1,0.0,0
2024-09-03,Djerba,électrique,13,0.53,0,0,24.0,0.0,0
2024-09-03,Djerba,hybride,13,0.91,0,1,26.5,2.9,0
2024-09-03,Djerba,essence,11,0.79,0,0,24.3,0.0,0
2024-09-03,Djerba,diesel,9,0.59,0,0,19.4,0.0,0
2024-09-04,Tunis,électrique,36,0.68,0,0,22.5,0.0,1
2024-09-04,Tunis,hybride,33,0.82,0,0,22.9,0.0,1
2024-09-04,Tunis,essence,39,0.87,0,0,27.6,0.0,1
2024-09-04,Tunis,diesel,18,0.61,0,0,21.3,0.0,1
2024-09-04,Sfax,électrique,25,0.6,0,0,19.7,0.0,1
2024-09-04,Sfax,hybride,20,0.73,0,0,24.7,0.0,1
2024-09-04,Sfax,essence,16,0.64,0,0,25.5,0.0,1
2024-09-04,Sfax,diesel,17,0.71,0,0,24.6,0.0,1
2024-09-04,Sousse,électrique,20,0.87,0,0,17.7,0.0,0
2024-09-04,Sousse,hybride,13,0.47,0,0,19.2,0.0,0
2024-09-04,Sousse,essence,11,0.78,0,0,25.1,0.0,0
2024-09-04,Sousse,diesel,6,0.55,0,1,23.7,2.4,0
2024-09-04,Bizerte,électrique,11,0.47,0,1,23.0,2.2,0
2024-09-04,Bizerte,hybride,9,0.8,0,0,21.1,0.0,0
2024-09-04,Bizerte,essence,10,0.8,0,0,20.6,0.0,0
2024-09-04,Bizerte,diesel,6,0.69,0,0,23.8,0.0,0
2024-09-04,Djerba,électrique,16,0.61,0,0,25.6,0.0,0
2024-09-04,Djerba,hybride,14,0.9,0,0,18.1,0.0,0
2024-09-04,Djerba,essence,12,1.0,0,0,25.2,0.0,0
2024-09-04,Djerba,diesel,9,0.97,0,0,25.1,0.0,0
2024-09-05,Tunis,électrique,36,0.62,0,0,17.9,0.0,1
2024-09-05,Tunis,hybride,35,0.87,0,0,15.7,0.0,1
2024-09-05,Tunis,essence,37,0.94,0,1,24.1,1.2,1
2024-09-05,Tunis,diesel,27,0.99,0,0,25.5,0.0,1
2024-09-05,Sfax,électrique,31,0.9,0,0,25.0,0.0,1
2024-09-05,Sfax,hybride,19,0.78,0,0,18.9,0.0,1
2024-09-05,Sfax,essence,21,0.62,0,0,28.0,0.0,1
2024-09-05,Sfax,diesel,20,0.76,0,0,26.0,0.0,1
2024-09-05,Sousse,électrique,13,0.78,0,0,22.1,0.0,0
2024-09-05,Sousse,hybride,13,0.76,0,0,21.1,0.0,0
2024-09-05,Sousse,essence,11,0.94,0,0,27.3,0.0,0
2024-09-05,Sousse,diesel,11,0.53,0,0,21.6,0.0,0
2024-09-05,Bizerte,électrique,11,0.58,0,0,23.9,0.0,0
2024-09-05,Bizerte,hybride,8,0.62,0,0,22.2,0.0,0
2024-09-05,Bizerte,essence,7,0.59,0,1,21.4,0.5,0
2024-09-05,Bizerte,diesel,6,0.44,0,0,17.4,0.0,0
2024-09-05,Djerba,électrique,13,0.86,0,0,20.2,0.0,0
2024-09-05,Djerba,hybride,10,0.91,0,0,20.9,0.0,0
2024-09-05,Djerba,essence,10,0.75,0,0,20.9,0.0,0
2024-09-05,Djerba,diesel,10,0.9,0,0,19.5,0.0,0
2024-09-06,Tunis,électrique,34,0.54,0,0,22.7,0.0,1
2024-09-06,Tunis,hybride,27,0.57,0,0,19.0,0.0,1
2024-09-06,Tunis,essence,25,0.64,0,0,16.3,0.0,1
2024-09-06,Tunis,diesel,32,0.78,0,0,20.1,0.0,1
2024-09-06,Sfax,électrique,30,0.8,0,0,25.4,0.0,1
2024-09-06,Sfax,hybride,18,0.52,0,0,16.2,0.0,1
2024-09-06,Sfax,essence,24,0.69,0,0,27.1,0.0,1
2024-09-06,Sfax,diesel,21,0.66,0,0,21.8,0.0,1
2024-09-06,Sousse,électrique,13,0.41,0,0,20.4,0.0,0
2024-09-06,Sousse,hybride,10,0.74,0,0,21.1,0.0,0
2024-09-06,Sousse,essence,15,1.0,0,0,20.9,0.0,0
2024-09-06,Sousse,diesel,11,0.57,0,0,17.5,0.0,0
2024-09-06,Bizerte,électrique,10,0.74,0,0,18.1,0.0,0
2024-09-06,Bizerte,hybride,9,0.76,0,0,20.4,0.0,0
2024-09-06,Bizerte,essence,10,0.77,0,0,22.2,0.0,0
2024-09-06,Bizerte,diesel,6,0.72,0,0,20.5,0.0,0
2024-09-06,Djerba,électrique,11,0.77,0,0,23.2,0.0,0
2024-09-06,Djerba,hybride,12,0.65,0,0,24.0,0.0,0
2024-09-06,Djerba,essence,9,0.76,0,0,22.9,0.0,0
2024-09-06,Djerba,diesel,8,0.59,0,0,23.4,0.0,0
2024-09-07,Tunis,électrique,39,0.7,0,1,24.5,0.7,1
2024-09-07,Tunis,hybride,18,0.36,0,0,19.8,0.0,1
2024-09-07,Tunis,essence,49,0.77,0,0,20.2,0.0,1
2024-09-07,Tunis,diesel,37,0.62,0,0,17.8,0.0,1
2024-09-07,Sfax,électrique,36,0.76,0,1,20.8,0.5,1
2024-09-07,Sfax,hybride,33,0.7,0,0,15.6,0.0,1
2024-09-07,Sfax,essence,32,0.7,0,1,20.0,1.6,1
2024-09-07,Sfax,diesel,21,0.69,0,0,21.3,0.0,1
2024-09-07,Sousse,électrique,18,0.75,0,0,20.3,0.0,0
2024-09-07,Sousse,hybride,21,0.63,0,0,20.4,0.0,0
2024-09-07,Sousse,essence,19,0.75,0,0,20.4,0.0,0
2024-09-07,Sousse,diesel,16,0.67,0,0,18.6,0.0,0
2024-09-07,Bizerte,électrique,13,0.89,0,0,22.3,0.0,0
2024-09-07,Bizerte,hybride,13,0.78,0,1,18.4,6.5,0
2024-09-07,Bizerte,essence,11,0.48,0,0,24.1,0.0,0
2024-09-07,Bizerte,diesel,11,0.75,0,0,20.6,0.0,0
2024-09-07,Djerba,électrique,19,0.55,0,0,19.1,0.0,0
2024-09-07,Djerba,hybride,10,0.54,0,0,26.4,0.0,0
2024-09-07,Djerba,essence,15,0.58,0,0,21.7,0.0,0
2024-09-07,Djerba,diesel,9,0.63,0,0,20.6,0.0,0
2024-09-08,Tunis,électrique,47,0.74,0,0,18.7,0.0,1
2024-09-08,Tunis,hybride,41,1.0,0,0,13.0,0.0,1
2024-09-08,Tunis,essence,29,0.82,0,0,24.5,0.0,1
2024-09-08,Tunis,diesel,33,0.66,0,0,27.2,0.0,1
2024-09-08,Sfax,électrique,33,0.84,0,0,18.7,0.0,1
2024-09-08,Sfax,hybride,39,0.73,0,0,18.8,0.0,1
2024-09-08,Sfax,essence,16,0.42,0,0,21.8,0.0,1
2024-09-08,Sfax,diesel,18,0.72,0,0,28.0,0.0,1
2024-09-08,Sousse,électrique,25,0.81,0,0,21.2,0.0,0
2024-09-08,Sousse,hybride,23,0.99,0,0,22.6,0.0,0
2024-09-08,Sousse,essence,16,0.83,0,0,21.3,0.0,0
2024-09-08,Sousse,diesel,13,0.55,0,0,22.3,0.0,0
2024-09-08,Bizerte,électrique,13,0.6,0,0,22.4,0.0,0
